$LINK:NO	NAME	LINKBEHAVTYPE	DISPLAYTYPE	LEVEL	LENGTH2D	WKTLOCWGS84	WKTPOLYLINEWGS84
332		3	1	1	281.904	POINT(144.6016444840 -37.6963346575)	LINESTRING(144.6029648046 -37.6970192851,144.6029335320 -37.6969900625,144.6029025238 -37.6969606526,144.6028715816 -37.6969311958,144.6028405072 -37.6969018327,144.6028091024 -37.6968727038,144.6027771689 -37.6968439498,144.6027445083 -37.6968157112,144.6027185963 -37.6967941289,144.6026923211 -37.6967728157,144.6026656965 -37.6967517704,144.6026387362 -37.6967309918,144.6026114540 -37.6967104788,144.6025838637 -37.6966902302,144.6025559791 -37.6966702447,144.6025123908 -37.6966397173,144.6024683479 -37.6966095856,144.6024238455 -37.6965798720,144.6023788784 -37.6965505989,144.6023334415 -37.6965217887,144.6022875299 -37.6964934639,144.6022411384 -37.6964656468,144.6021454019 -37.6964096503,144.6020488626 -37.6963544619,144.6019514404 -37.6963002341,144.6018530555 -37.6962471194,144.6017536279 -37.6961952704,144.6016530776 -37.6961448395,144.6015513248 -37.6960959793,144.6014769617 -37.6960618671,144.6014017862 -37.6960288528,144.6013258713 -37.6959968803,144.6012492902 -37.6959658939,144.6011721160 -37.6959358376,144.6010944220 -37.6959066556,144.6010162812 -37.6958782918,144.6009166860 -37.6958440050,144.6008161254 -37.6958115330,144.6007148628 -37.6957803810,144.6006131612 -37.6957500539,144.6005112842 -37.6957200567,144.6004094949 -37.6956898946,144.6003080567 -37.6956590724)
333		3	1	1	107.850	POINT(144.5994847530 -37.6955430084)	LINESTRING(144.6000889746 -37.6956198841,144.6000217004 -37.6956076212,144.5999544887 -37.6955951159,144.5998871519 -37.6955830953,144.5998195023 -37.6955722864,144.5996927052 -37.6955551935,144.5995654436 -37.6955402934,144.5994379608 -37.6955264638,144.5993105001 -37.6955125824,144.5992026054 -37.6955007282,144.5990946509 -37.6954892156,144.5989866726 -37.6954778395,144.5988787062 -37.6954663951)
334	Western Hwy	3	1	1	673.331	POINT(144.6281709935 -37.7071780350)	LINESTRING(144.6253361841 -37.7051422410,144.6310058028 -37.7092137730)
336		3	1	1	45.463	POINT(144.6047042404 -37.6969391526)	LINESTRING(144.6049189070 -37.6968252019,144.6044895738 -37.6970531032)
337		3	1	1	318.095	POINT(144.6070059423 -37.6963482073)	LINESTRING(144.6087544225 -37.6960691602,144.6086856088 -37.6960651763,144.6086168192 -37.6960607028,144.6085480355 -37.6960561070,144.6084792399 -37.6960517559,144.6084104142 -37.6960480167,144.6083415405 -37.6960452566,144.6082726007 -37.6960438427,144.6081968353 -37.6960437876,144.6081210746 -37.6960448782,144.6080453294 -37.6960469616,144.6079696107 -37.6960498843,144.6078939296 -37.6960534931,144.6078182971 -37.6960576349,144.6077427240 -37.6960621563,144.6076795580 -37.6960662622,144.6076164295 -37.6960708082,144.6075533542 -37.6960758295,144.6074903481 -37.6960813615,144.6074274271 -37.6960874395,144.6073646069 -37.6960940988,144.6073019034 -37.6961013748,144.6072343457 -37.6961099391,144.6071669265 -37.6961191914,144.6070996426 -37.6961290742,144.6070324909 -37.6961395296,144.6069654683 -37.6961504998,144.6068985716 -37.6961619273,144.6068317978 -37.6961737540,144.6067683201 -37.6961853546,144.6067049417 -37.6961973301,144.6066416923 -37.6962097370,144.6065786016 -37.6962226320,144.6065156993 -37.6962360716,144.6064530151 -37.6962501125,144.6063905787 -37.6962648112,144.6063186664 -37.6962824795,144.6062469706 -37.6963007407,144.6061755354 -37.6963196486,144.6061044050 -37.6963392571,144.6060336237 -37.6963596202,144.6059632357 -37.6963807917,144.6058932851 -37.6964028256,144.6058419427 -37.6964197291,144.6057909021 -37.6964372214,144.6057401738 -37.6964552901,144.6056897684 -37.6964739225,144.6056396965 -37.6964931060,144.6055899685 -37.6965128280,144.6055405952 -37.6965330760,144.6055018908 -37.6965497143,144.6054636511 -37.6965670115,144.6054257493 -37.6965847879,144.6053880587 -37.6966028637,144.6053504526 -37.6966210593,144.6053128042 -37.6966391950,144.6052749869 -37.6966570911)
339		3	1	1	371.174	POINT(144.6019306243 -37.6942002517)	LINESTRING(144.6000805537 -37.6949618927,144.6003316365 -37.6949336957,144.6005940002 -37.6948877200,144.6006292702 -37.6948796468,144.6006645154 -37.6948715075,144.6006996983 -37.6948632028,144.6007348414 -37.6948547089,144.6007699333 -37.6948460827,144.6008049732 -37.6948373252,144.6008399604 -37.6948284375,144.6008749177 -37.6948194133,144.6009098212 -37.6948102586,144.6009446701 -37.6948009742,144.6009794633 -37.6947915613,144.6010142186 -37.6947820147,144.6010489174 -37.6947723391,144.6010835588 -37.6947625357,144.6011181419 -37.6947526052,144.6011526787 -37.6947425440,144.6011871564 -37.6947323555,144.6012215740 -37.6947220406,144.6012559307 -37.6947116003,144.6012902327 -37.6947010323,144.6013244730 -37.6946903386,144.6013586505 -37.6946795201,144.6013927645 -37.6946685775,144.6014268153 -37.6946575106,144.6014608018 -37.6946463195,144.6014947229 -37.6946350051,144.6015285778 -37.6946235680,144.6015623612 -37.6946120099,144.6015960775 -37.6946003292,144.6016297259 -37.6945885266,144.6016633055 -37.6945766026,144.6016968049 -37.6945645613,144.6017302348 -37.6945523988,144.6017635942 -37.6945401156,144.6017968821 -37.6945277124,144.6018300813 -37.6945151957,144.6018632084 -37.6945025591,144.6018962624 -37.6944898032,144.6019292423 -37.6944769285,144.6019621852 -37.6944640339,144.6019950936 -37.6944510807,144.6020278459 -37.6944378896,144.6020603207 -37.6944242818,144.6021480987 -37.6943863948,144.6022353865 -37.6943477711,144.6023216192 -37.6943077503,144.6024062321 -37.6942656720,144.6025542869 -37.6941856278,144.6026991590 -37.6941019303,144.6028420194 -37.6940159958,144.6029840391 -37.6939292406,144.6031173433 -37.6938461577,144.6032491477 -37.6937615723,144.6033803522 -37.6936763860,144.6035118566 -37.6935915000,144.6035742077 -37.6935516026,144.6036365588 -37.6935117052,144.6036989099 -37.6934718077,144.6037612610 -37.6934319102)
343	Western Hwy	3	1	1	783.011	POINT(144.6799697626 -37.7380516964)	LINESTRING(144.6840803207 -37.7394043222,144.6822461357 -37.7388487215,144.6774426283 -37.7372493070,144.6758610092 -37.7366984587)
345	Panamax Rd SA	1	1	1	233.570	POINT(144.7467388655 -37.7604519803)	LINESTRING(144.7465835443 -37.7614939480,144.7467851205 -37.7596008621,144.7468104334 -37.7595440801,144.7468994505 -37.7594231892)
347	Panamax Rd	1	1	1	13.880	POINT(144.7469476346 -37.7593243455)	LINESTRING(144.7469092377 -37.7593788563,144.7469860314 -37.7592698347)
348	Panamax Rd	1	1	1	19.884	POINT(144.7470961430 -37.7591445021)	LINESTRING(144.7470409550 -37.7592225112,144.7471513309 -37.7590664928)
349	Panamax Rd	1	1	1	9.726	POINT(144.7471952302 -37.7591372315)	LINESTRING(144.7472255318 -37.7591006584,144.7471649286 -37.7591738045)
350	Delma Rd	1	1	1	107.868	POINT(144.7434222605 -37.7584312675)	LINESTRING(144.7432544924 -37.7588976706,144.7435900286 -37.7579648615)
351	Delma Rd	1	1	1	109.002	POINT(144.7434852700 -37.7584448248)	LINESTRING(144.7436573724 -37.7579741006,144.7433131676 -37.7589155461)
352	Eucumbene Dr	1	1	1	307.413	POINT(144.7414662885 -37.7585039505)	LINESTRING(144.7430758169 -37.7590290867,144.7426219728 -37.7588775333,144.7421680150 -37.7587261904,144.7417142846 -37.7585744255,144.7412611224 -37.7584216061,144.7409587771 -37.7583155197,144.7406576728 -37.7582070447,144.7403550122 -37.7581016515,144.7400479980 -37.7580048104,144.7400294803 -37.7579996112,144.7400107826 -37.7579948114,144.7399919202 -37.7579904367,144.7399729086 -37.7579865128,144.7399625122 -37.7579845754,144.7399520502 -37.7579828450,144.7399415220 -37.7579814316,144.7399309270 -37.7579804450,144.7399211398 -37.7579800523,144.7399113288 -37.7579800902,144.7399015094 -37.7579803518,144.7398916970 -37.7579806305,144.7398812927 -37.7579809420,144.7398708941 -37.7579813674,144.7398604977 -37.7579818383,144.7398501001 -37.7579822865)
353	Eucumbene Dr	1	1	1	312.917	POINT(144.7414544011 -37.7584517348)	LINESTRING(144.7398175834 -37.7579001660,144.7400266780 -37.7579478188,144.7430887730 -37.7590039966)
354	Ballarat Rd  Western Hwy	1	1	1	31.446	POINT(144.7478503472 -37.7592764300)	LINESTRING(144.7480063940 -37.7593454356,144.7476943004 -37.7592074243)
355	Ballarat Rd  Western Hwy	1	1	1	29.505	POINT(144.7475371953 -37.7591142600)	LINESTRING(144.7476814552 -37.7591819665,144.7473929355 -37.7590465533)
356	Ballarat Rd  Western Hwy	1	1	1	8.203	POINT(144.7470939424 -37.7589052570)	LINESTRING(144.7471349050 -37.7589228948,144.7470529799 -37.7588876191)
358	Ballarat Rd  Western Hwy	1	1	1	30.764	POINT(144.7477704605 -37.7590119715)	LINESTRING(144.7476188383 -37.7589430086,144.7479220826 -37.7590809344)
359	Ballarat Rd  Western Hwy	1	1	1	26.617	POINT(144.7480745817 -37.7591702583)	LINESTRING(144.7479443632 -37.7591092918,144.7482048001 -37.7592312248)
360	Ballarat Rd  Western Hwy	1	1	1	58.314	POINT(144.7466177608 -37.7585184772)	LINESTRING(144.7463281057 -37.7583909073,144.7469074159 -37.7586460469)
362	Ballarat Rd  Western Hwy	1	1	1	387.337	POINT(144.7443112445 -37.7575932743)	LINESTRING(144.7423297748 -37.7568360043,144.7424938950 -37.7568918724,144.7426580477 -37.7569476809,144.7428222086 -37.7570034745,144.7429863532 -37.7570592978,144.7431504571 -37.7571151954,144.7433144959 -37.7571712120,144.7434784452 -37.7572273921,144.7436240009 -37.7572770879,144.7437697217 -37.7573264995,144.7439154457 -37.7573759091,144.7440610108 -37.7574255992,144.7442062550 -37.7574758522,144.7443510162 -37.7575269506,144.7444951324 -37.7575791767,144.7446218904 -37.7576259724,144.7447484359 -37.7576731696,144.7448746300 -37.7577209589,144.7450003339 -37.7577695311,144.7451254088 -37.7578190766,144.7452497160 -37.7578697862,144.7453731167 -37.7579218504,144.7455059725 -37.7579803566,144.7456375031 -37.7580407037,144.7457680700 -37.7581023894,144.7458980346 -37.7581649118,144.7460277582 -37.7582277688,144.7461576023 -37.7582904584,144.7462879282 -37.7583524786)
363	Gateway Dr	1	1	1	250.043	POINT(144.6044940770 -37.6876228347)	LINESTRING(144.6054134970 -37.6875038123,144.6048132476 -37.6873021274,144.6038307971 -37.6871809189,144.6037558267 -37.6872059624,144.6035865498 -37.6880786088)
371	Western Fwy	3	1	1	541.164	POINT(144.7125260847 -37.7487744366)	LINESTRING(144.7155174808 -37.7493446774,144.7129118146 -37.7488486552,144.7110048230 -37.7484916534,144.7095349301 -37.7482041449)
372	Leakes Rd	1	1	1	514.298	POINT(144.6527150068 -37.7311087564)	LINESTRING(144.6529719320 -37.7288155244,144.6529773080 -37.7288389423,144.6529828403 -37.7288623403,144.6529884116 -37.7288857333,144.6529939048 -37.7289091363,144.6529992026 -37.7289325641,144.6530041878 -37.7289560317,144.6530087430 -37.7289795540,144.6530125918 -37.7290013081,144.6530161947 -37.7290230910,144.6530195460 -37.7290449005,144.6530226396 -37.7290667340,144.6530254698 -37.7290885891,144.6530280305 -37.7291104635,144.6530303159 -37.7291323545,144.6530333727 -37.7291649468,144.6530361160 -37.7291975640,144.6530384817 -37.7292302018,144.6530404058 -37.7292628557,144.6530418242 -37.7292955213,144.6530426730 -37.7293281942,144.6530428880 -37.7293608700,144.6530423340 -37.7294040598,144.6530410169 -37.7294472469,144.6530389655 -37.7294904220,144.6530362087 -37.7295335759,144.6530327754 -37.7295766993,144.6530286944 -37.7296197827,144.6530239947 -37.7296628170,144.6529540007 -37.7301989585,144.6528711643 -37.7307339456,144.6527789880 -37.7312680920,144.6526809742 -37.7318017115,144.6525806254 -37.7323351179,144.6524814441 -37.7328686251,144.6523869328 -37.7334025469)
373	Leakes Rd SA	1	1	1	482.973	POINT(144.6526568154 -37.7312391848)	LINESTRING(144.6523528239 -37.7333949654,144.6524440782 -37.7328609727,144.6525420524 -37.7323274908,144.6526417066 -37.7317941338,144.6527380009 -37.7312605156,144.6528258953 -37.7307262501,144.6529003501 -37.7301909512,144.6529563253 -37.7296542329,144.6529588266 -37.7296165672,144.6529601804 -37.7295788641,144.6529606272 -37.7295411340,144.6529604075 -37.7295033874,144.6529597618 -37.7294656348,144.6529589304 -37.7294278865,144.6529581540 -37.7293901530,144.6529570816 -37.7293459738,144.6529555202 -37.7293018038,144.6529536031 -37.7292576404,144.6529514638 -37.7292134812,144.6529492356 -37.7291693237,144.6529470518 -37.7291251652,144.6529415656 -37.7290828385)
374	Westcott Pde EA	1	1	1	126.538	POINT(144.6537742117 -37.7287356564)	LINESTRING(144.6544881265 -37.7287908685,144.6542470392 -37.7287629022,144.6540061308 -37.7287336342,144.6537648646 -37.7287069695,144.6535227042 -37.7286868133,144.6534614543 -37.7286834290,144.6534000888 -37.7286812871,144.6533386851 -37.7286806131,144.6532773210 -37.7286816328,144.6532227843 -37.7286846223,144.6531684147 -37.7286894101,144.6531141119 -37.7286949172,144.6530597757 -37.7287000646)
375	Westcott Pde	1	1	1	128.977	POINT(144.6537723576 -37.7286709344)	LINESTRING(144.6530461342 -37.7285902587,144.6544985810 -37.7287516100)
376	High St	1	1	1	276.585	POINT(144.6032642724 -37.6899023954)	LINESTRING(144.6043884650 -37.6907704629,144.6043543708 -37.6907423779,144.6042993900 -37.6906943875,144.6042444198 -37.6906463893,144.6041894282 -37.6905984066,144.6041343831 -37.6905504625,144.6040792525 -37.6905025802,144.6040240042 -37.6904547829,144.6039505763 -37.6903909522,144.6038774840 -37.6903268614,144.6038044011 -37.6902627598,144.6037310014 -37.6901988968,144.6036569585 -37.6901355219,144.6035819463 -37.6900728846,144.6035056386 -37.6900112342,144.6034236190 -37.6899473378,144.6033403908 -37.6898844264,144.6032562048 -37.6898222996,144.6031713119 -37.6897607567,144.6030859629 -37.6896995971,144.6030004086 -37.6896386203,144.6029148999 -37.6895776258,144.6028048021 -37.6894994406,144.6026941292 -37.6894217656,144.6025830381 -37.6893444615,144.6024716855 -37.6892673894,144.6023602284 -37.6891904099,144.6022488236 -37.6891133839,144.6021376279 -37.6890361724)
385	Chisholm Dr	1	1	1	73.637	POINT(144.7484389242 -37.7587466998)	LINESTRING(144.7483598962 -37.7590682933,144.7483767095 -37.7590370194,144.7483919326 -37.7590052338,144.7484056717 -37.7589729926,144.7484180329 -37.7589403520,144.7484291224 -37.7589073682,144.7484390466 -37.7588740975,144.7484479115 -37.7588405959,144.7484558233 -37.7588069197,144.7484628884 -37.7587731251,144.7484692128 -37.7587392683,144.7484749028 -37.7587054055,144.7485164981 -37.7584207562)
386	Chisholm Dr NA	83	1	1	42.323	POINT(144.7485576486 -37.7586127067)	LINESTRING(144.7485825910 -37.7584234796,144.7485327062 -37.7588019333)
387	Chisholm Dr	83	1	1	16.372	POINT(144.7484161148 -37.7591409812)	LINESTRING(144.7484517166 -37.7590729784,144.7483805131 -37.7592089840)
389	Western Fwy  Deer Park Byp	3	1	1	1723.879	POINT(144.7347788384 -37.7578944612)	LINESTRING(144.7284788981 -37.7521971575,144.7287367574 -37.7522912022,144.7289946850 -37.7523851308,144.7292524761 -37.7524792912,144.7295099261 -37.7525740314,144.7297065411 -37.7526461826,144.7299032148 -37.7527182567,144.7300991402 -37.7527915448,144.7302935107 -37.7528673385,144.7304607170 -37.7529352104,144.7306268615 -37.7530047288,144.7307916015 -37.7530762784,144.7309545946 -37.7531502437,144.7311295066 -37.7532338711,144.7313022876 -37.7533202683,144.7314736721 -37.7534084371,144.7316443952 -37.7534973790,144.7317053249 -37.7535295263,144.7317658887 -37.7535621063,144.7318261855 -37.7535949973,144.7318863147 -37.7536280777,144.7319463244 -37.7536613498,144.7320061292 -37.7536948529,144.7320657328 -37.7537285795,144.7321251391 -37.7537625219,144.7321843817 -37.7537967028,144.7322434217 -37.7538311032,144.7323022631 -37.7538657158,144.7323609101 -37.7539005330,144.7324193952 -37.7539355777,144.7324776805 -37.7539708306,144.7325357705 -37.7540062847,144.7325936695 -37.7540419326,144.7326514067 -37.7540777958,144.7327089476 -37.7541138565,144.7327662969 -37.7541501076,144.7328234591 -37.7541865421,144.7328804581 -37.7542231788,144.7329372649 -37.7542600023,144.7329938841 -37.7542970060,144.7330503206 -37.7543341831,144.7331065912 -37.7543715480,144.7331626740 -37.7544090897,144.7332185739 -37.7544468015,144.7332742958 -37.7544846771,144.7333298479 -37.7545227251,144.7333852170 -37.7545609400,144.7334404082 -37.7545993156,144.7334954265 -37.7546378455,144.7335502699 -37.7546765315,144.7336049356 -37.7547153749,144.7336594287 -37.7547543697,144.7337137544 -37.7547935098,144.7337678991 -37.7548327887,144.7338218717 -37.7548722159,144.7338756773 -37.7549117855,144.7339293212 -37.7549514917,144.7339827773 -37.7549913183,144.7340360671 -37.7550312844,144.7340891958 -37.7550713844,144.7341421688 -37.7551116125,144.7341949463 -37.7551519418,144.7342475636 -37.7551924020,144.7343000260 -37.7552329879,144.7343523389 -37.7552736938,144.7344048888 -37.7553141504,144.7344575786 -37.7553545098,144.7345095322 -37.7553954269,144.7345598732 -37.7554375572,144.7346526696 -37.7555211380,144.7347425844 -37.7556067059,144.7348303119 -37.7556937179,144.7349165460 -37.7557816312,144.7350834834 -37.7559568419,144.7352466772 -37.7561342734,144.7354069045 -37.7563134103,144.7355649425 -37.7564937369,144.7358199284 -37.7567903916,144.7360708417 -37.7570892326,144.7363177112 -37.7573901717,144.7365605656 -37.7576931209,144.7370684624 -37.7583467947,144.7375656617 -37.7590056408,144.7380580850 -37.7596667866,144.7385516541 -37.7603273593,144.7387197509 -37.7605517599,144.7388872882 -37.7607764228,144.7390550991 -37.7610009558,144.7392240169 -37.7612249665,144.7395233502 -37.7616174869,144.7398243226 -37.7620092233,144.7401263732 -37.7624004409,144.7404289414 -37.7627914052,144.7405866875 -37.7629946000,144.7407448910 -37.7631975723,144.7409032773 -37.7634004553,144.7410615721 -37.7636033821)
393	Christies Rd SA	1	1	1	378.198	POINT(144.7387420602 -37.7656210609)	LINESTRING(144.7385228369 -37.7673117401,144.7389498220 -37.7640908560,144.7389610230 -37.7640157140,144.7389470291 -37.7639307343)
394	Christies Rd	1	1	1	364.970	POINT(144.7387802224 -37.7656868977)	LINESTRING(144.7389995365 -37.7640555838,144.7385609083 -37.7673181756)
397	Taylors Rd EA	1	1	1	104.819	POINT(144.6580511955 -37.7170546424)	LINESTRING(144.6586313011 -37.7171627751,144.6574710898 -37.7169465095)
398	Taylors Rd	1	1	1	122.131	POINT(144.6564659967 -37.7165553998)	LINESTRING(144.6557933445 -37.7164163074,144.6565553201 -37.7165742011,144.6569060690 -37.7166398795,144.6571365059 -37.7166949700)
399	Leakes Rd NA	1	1	1	39.432	POINT(144.6557771874 -37.7136082484)	LINESTRING(144.6557642158 -37.7134311779,144.6557901590 -37.7137853185)
400	Leakes Rd	1	1	1	66.889	POINT(144.6552437816 -37.7158891364)	LINESTRING(144.6551916284 -37.7161871506,144.6552959349 -37.7155911209)
401	Leakes Rd	1	1	1	11.619	POINT(144.6547115172 -37.7186892733)	LINESTRING(144.6547041590 -37.7187412072,144.6547188754 -37.7186373394)
