$LINK:NO	NAME	LINKBEHAVTYPE	DISPLAYTYPE	LEVEL	LENGTH2D	WKTLOCWGS84	WKTPOLYLINEWGS84
10632		3	1		24.659	POINT(144.7007758696 -37.7424310686)	LINESTRING(144.7006545322 -37.7424793166,144.7006618417 -37.7424781221,144.7006693055 -37.7424768683,144.7006769051 -37.7424755511,144.7006846218 -37.7424741666,144.7006924368 -37.7424727109,144.7007003315 -37.7424711800,144.7007082873 -37.7424695698,144.7007162855 -37.7424678765,144.7007243074 -37.7424660961,144.7007323344 -37.7424642246,144.7007403477 -37.7424622579,144.7007483287 -37.7424601923,144.7007562588 -37.7424580236,144.7007641193 -37.7424557479,144.7007718915 -37.7424533613,144.7007795567 -37.7424508598,144.7007870963 -37.7424482394,144.7007944916 -37.7424454961,144.7008017239 -37.7424426260,144.7008087746 -37.7424396251,144.7008156250 -37.7424364894,144.7008222564 -37.7424332150,144.7008286502 -37.7424297979,144.7008347877 -37.7424262341,144.7008406502 -37.7424225196,144.7008462191 -37.7424186506,144.7008514757 -37.7424146229,144.7008564013 -37.7424104327,144.7008609772 -37.7424060760,144.7008651848 -37.7424015488,144.7008690055 -37.7423968471,144.7008724205 -37.7423919670,144.7008754112 -37.7423869045,144.7008779589 -37.7423816556,144.7008800450 -37.7423762164,144.7008816507 -37.7423705829)
10633		1	1		39.527	POINT(144.7008697156 -37.7425426082)	LINESTRING(144.7008369294 -37.7427190623,144.7009026446 -37.7423674360)
10634		1	1		17.951	POINT(144.7010603095 -37.7426562448)	LINESTRING(144.7010979656 -37.7425810155,144.7010765462 -37.7426318015,144.7010470854 -37.7426806407,144.7010224587 -37.7427307713)
10635		3	1		27.345	POINT(144.7009208661 -37.7426578988)	LINESTRING(144.7007986750 -37.7425969484,144.7008157125 -37.7425979800,144.7008337769 -37.7426001624,144.7008525641 -37.7426034361,144.7008717699 -37.7426077416,144.7008910904 -37.7426130191,144.7009102215 -37.7426192093,144.7009288590 -37.7426262524,144.7009466989 -37.7426340889,144.7009634371 -37.7426426592,144.7009787695 -37.7426519038,144.7009923920 -37.7426617630,144.7010040006 -37.7426721774,144.7010132912 -37.7426830873,144.7010199596 -37.7426944331,144.7010237019 -37.7427061553,144.7010242139 -37.7427181943,144.7010224587 -37.7427307713)
10636		1	1		32.321	POINT(144.7009027170 -37.7426398717)	LINESTRING(144.7010394511 -37.7425716457,144.7010316157 -37.7425909774,144.7010189646 -37.7426082187,144.7010020809 -37.7426234454,144.7009815444 -37.7426367471,144.7009579348 -37.7426482130,144.7009318318 -37.7426579325,144.7009038152 -37.7426659949,144.7008744646 -37.7426724897,144.7008443597 -37.7426775062,144.7008140804 -37.7426811337,144.7007842063 -37.7426834616,144.7007553171 -37.7426845793,144.7007279925 -37.7426845762)
10639		1	1		61.192	POINT(144.6503134358 -37.7253917307)	LINESTRING(144.6502285969 -37.7256550606,144.6502723357 -37.7254687507,144.6502961648 -37.7253313002,144.6503217947 -37.7252619611,144.6503470997 -37.7252064931,144.6503970025 -37.7251245493)
10640		1	1		37.219	POINT(144.6506096129 -37.7252491142)	LINESTRING(144.6507955830 -37.7252142951,144.6507856839 -37.7252207737,144.6507726206 -37.7252297593,144.6507578245 -37.7252379393,144.6507415079 -37.7252452961,144.6507238832 -37.7252518119,144.6507051627 -37.7252574692,144.6506855587 -37.7252622500,144.6506652838 -37.7252661368,144.6506445501 -37.7252691119,144.6506235701 -37.7252711575,144.6506025562 -37.7252722559,144.6505817206 -37.7252723895,144.6505612758 -37.7252715404,144.6505414341 -37.7252696911,144.6505224079 -37.7252668238,144.6505044095 -37.7252629208,144.6504876514 -37.7252579644,144.6504723457 -37.7252519369,144.6504587050 -37.7252448206,144.6504469416 -37.7252365978,144.6504372678 -37.7252272507,144.6504298960 -37.7252167617,144.6504275105 -37.7252047901)
10642		1	1		47.533	POINT(144.6507661351 -37.7254361222)	LINESTRING(144.6508875217 -37.7252447602,144.6508492648 -37.7253016776,144.6508153481 -37.7253539889,144.6506440945 -37.7256264684)
10643		1	1		48.028	POINT(144.6507524711 -37.7252953679)	LINESTRING(144.6509432602 -37.7254292742,144.6509133543 -37.7254188197,144.6508821072 -37.7254068537,144.6508500603 -37.7253934675,144.6508177555 -37.7253787529,144.6507857343 -37.7253628012,144.6507545386 -37.7253457040,144.6507247100 -37.7253275528,144.6506967901 -37.7253084392,144.6506713207 -37.7252884546,144.6506488434 -37.7252676907,144.6506299000 -37.7252462388,144.6506150321 -37.7252241906,144.6506047814 -37.7252016375,144.6505996896 -37.7251786711,144.6506002984 -37.7251553829,144.6506069506 -37.7251318112)
10644		1	1		6.994	POINT(144.6505804183 -37.7251916186)	LINESTRING(144.6505652335 -37.7252199862,144.6505943822 -37.7251614598)
10645		3	1		93.819	POINT(144.6521661338 -37.7215629244)	LINESTRING(144.6516438068 -37.7216279585,144.6518165083 -37.7215831773,144.6519601170 -37.7215401870,144.6520937387 -37.7215083835,144.6522495652 -37.7214982892,144.6523834815 -37.7215131105,144.6524825579 -37.7215246639,144.6525713026 -37.7215308629,144.6526806982 -37.7215148635)
10646		1	1		34.745	POINT(144.6524777564 -37.7217018262)	LINESTRING(144.6523423244 -37.7218152848,144.6523863746 -37.7217735927,144.6524286021 -37.7217367365,144.6524746649 -37.7216994742,144.6525223293 -37.7216634514,144.6525691504 -37.7216301457,144.6526214250 -37.7215948165)
10649		1	1		55.804	POINT(144.6526821470 -37.7219128531)	LINESTRING(144.6524176891 -37.7218667736,144.6524300245 -37.7218560519,144.6524437275 -37.7218469460,144.6524586893 -37.7218394004,144.6524748013 -37.7218333599,144.6524919547 -37.7218287692,144.6525100407 -37.7218255729,144.6525289507 -37.7218237156,144.6525485760 -37.7218231421,144.6525688077 -37.7218237971,144.6525895372 -37.7218256252,144.6526106557 -37.7218285710,144.6526320545 -37.7218325793,144.6526536248 -37.7218375947,144.6526752580 -37.7218435620,144.6526968454 -37.7218504257,144.6527182781 -37.7218581305,144.6527394474 -37.7218666211,144.6527602447 -37.7218758423,144.6527805612 -37.7218857386,144.6528002881 -37.7218962547,144.6528193168 -37.7219073353,144.6528375385 -37.7219189251,144.6528548444 -37.7219309687,144.6528711259 -37.7219434109,144.6528862742 -37.7219561963,144.6529001806 -37.7219692695,144.6529127364 -37.7219825752,144.6529238328 -37.7219960582,144.6529333610 -37.7220096631,144.6529402030 -37.7220228754)
10650		1	1		44.976	POINT(144.6527226495 -37.7218664687)	LINESTRING(144.6528920583 -37.7217150430,144.6525562238 -37.7220201678)
10651		3	1		47.202	POINT(144.6524425205 -37.7218443297)	LINESTRING(144.6522930851 -37.7216870574,144.6523357841 -37.7217006088,144.6523785141 -37.7217205527,144.6524201370 -37.7217459077,144.6524591970 -37.7217755821,144.6524942381 -37.7218084839,144.6525238042 -37.7218435211,144.6525464395 -37.7218796021,144.6525606880 -37.7219156348,144.6525650937 -37.7219505273,144.6525582006 -37.7219831879,144.6525385528 -37.7220125247)
10655		3	1		69.389	POINT(144.6038752708 -37.6933140540)	LINESTRING(144.6035663044 -37.6934921241,144.6038378124 -37.6932541734,144.6039227513 -37.6931930071,144.6040229361 -37.6931676856,144.6041398893 -37.6931529545,144.6041790079 -37.6931345825)
10656		1	1		20.186	POINT(144.6041727665 -37.6933314000)	LINESTRING(144.6041528143 -37.6934217162,144.6041932674 -37.6932429196)
10657		3	1		34.007	POINT(144.6042119970 -37.6933721363)	LINESTRING(144.6040451461 -37.6933224744,144.6040607065 -37.6933201170,144.6040783719 -37.6933186674,144.6040969077 -37.6933182909,144.6041161106 -37.6933189512,144.6041357775 -37.6933206122,144.6041557052 -37.6933232374,144.6041756904 -37.6933267907,144.6041955302 -37.6933312357,144.6042150212 -37.6933365362,144.6042339603 -37.6933426559,144.6042521443 -37.6933495586,144.6042693701 -37.6933572079,144.6042854345 -37.6933655675,144.6043001343 -37.6933746013,144.6043132663 -37.6933842728,144.6043246275 -37.6933945459,144.6043340145 -37.6934053843,144.6043412243 -37.6934167517,144.6043460537 -37.6934286117,144.6043482994 -37.6934409282,144.6043477584 -37.6934536649)
10658		1	1		17.669	POINT(144.6043593826 -37.6933814263)	LINESTRING(144.6043721529 -37.6933028951,144.6043466839 -37.6934606066)
10699		3	1		16.592	POINT(144.6055045947 -37.6965256653)	LINESTRING(144.6055920402 -37.6964940050,144.6054219872 -37.6965586870)
10703	Ferris Rd	1	1		43.664	POINT(144.6033533967 -37.6990145255)	LINESTRING(144.6034022069 -37.6988217798,144.6033044829 -37.6992069742)
10704	Ferris Rd	1	1		5.072	POINT(144.6034703975 -37.6984123113)	LINESTRING(144.6034764987 -37.6983900910,144.6034643538 -37.6984347008)
10705	Zone connector	1	1		1.370	POINT(144.6030369103 -37.6998827027)	LINESTRING(144.6030357508 -37.6998888624,144.6030380826 -37.6998766772)
10706		1	1		38.883	POINT(144.6024815167 -37.6987469884)	LINESTRING(144.6023188071 -37.6986356222,144.6023358922 -37.6986570716,144.6023529758 -37.6986776965,144.6023712896 -37.6986975588,144.6023915671 -37.6987161067,144.6024249991 -37.6987413105,144.6024608761 -37.6987644520,144.6024985402 -37.6987858529,144.6025373338 -37.6988058347,144.6025653595 -37.6988193270,144.6025941420 -37.6988319026,144.6026238427 -37.6988428570,144.6026553048 -37.6988515339)
10707		1	1		38.530	POINT(144.6032126200 -37.6990533118)	LINESTRING(144.6031198476 -37.6989152711,144.6031442190 -37.6989192403,144.6031662841 -37.6989266420,144.6031864624 -37.6989371740,144.6032047709 -37.6989504973,144.6032212264 -37.6989662729,144.6032358460 -37.6989841617,144.6032486466 -37.6990038247,144.6032596451 -37.6990249229,144.6032688584 -37.6990471172,144.6032763036 -37.6990700687,144.6032819976 -37.6990934381,144.6032859573 -37.6991168867,144.6032881998 -37.6991400752,144.6032887418 -37.6991626647,144.6032876004 -37.6991843161,144.6032847926 -37.6992046904)
10708		1	1		7.833	POINT(144.6033226518 -37.6988003990)	LINESTRING(144.6033429808 -37.6988158266,144.6033414558 -37.6988193640,144.6033386555 -37.6988203251,144.6033348617 -37.6988190605,144.6033303559 -37.6988159205,144.6033254199 -37.6988112558,144.6033203352 -37.6988054170,144.6033153836 -37.6987987544,144.6033108466 -37.6987916188,144.6033070059 -37.6987843605,144.6033041432 -37.6987773302,144.6033025401 -37.6987708783,144.6033024901 -37.6987652813)
10712		2	2		27.309	POINT(144.6092017061 -37.6956552608)	LINESTRING(144.6090521888 -37.6956227488,144.6093517104 -37.6956876463)
10713		1	1		3.918	POINT(144.6115420126 -37.6963285238)	LINESTRING(144.6115221066 -37.6963212128,144.6115630485 -37.6963351144)
10714	Melton Hwy	1	1		6.067	POINT(144.6044858891 -37.6926922613)	LINESTRING(144.6044915934 -37.6926652374,144.6044801075 -37.6927190661)
10715	Western Hwy	3	1		13.295	POINT(144.6336667663 -37.7110893271)	LINESTRING(144.6336098902 -37.7110497921,144.6337230428 -37.7111291122)
10717		1	1		12.565	POINT(144.6253108940 -37.7050097522)	LINESTRING(144.6252572084 -37.7049724916,144.6253650517 -37.7050466540)
10718		1	1		18.190	POINT(144.6279875700 -37.7067756890)	LINESTRING(144.6278897933 -37.7067620980,144.6279351336 -37.7067798917,144.6279864547 -37.7067871740,144.6280392276 -37.7067849673,144.6280886289 -37.7067741442)
10731	Leakes Rd	1	1		13.318	POINT(144.6526429951 -37.7280134985)	LINESTRING(144.6526094252 -37.7279610461,144.6526751281 -37.7280689688)
10732	Leakes Rd	1	1		8.248	POINT(144.6529326911 -37.7290463802)	LINESTRING(144.6529415656 -37.7290828385,144.6529237869 -37.7290100012)
10733	Leakes Rd	1	1		7.692	POINT(144.6538095356 -37.7208954064)	LINESTRING(144.6538376539 -37.7208689171,144.6537814390 -37.7209219242)
10734		3	1		51.987	POINT(144.6530641618 -37.7217917517)	LINESTRING(144.6531587373 -37.7215809473,144.6531213030 -37.7216154942,144.6530861834 -37.7216536423,144.6530542823 -37.7216947089,144.6530265036 -37.7217380108,144.6530037511 -37.7217828653,144.6529869286 -37.7218285893,144.6529769399 -37.7218744999,144.6529746888 -37.7219199141,144.6529810791 -37.7219641491,144.6529969036 -37.7220080629)
10735		1	1		30.060	POINT(144.6532370651 -37.7214478089)	LINESTRING(144.6533528604 -37.7213487645,144.6531186413 -37.7215457110)
10736	Leakes Rd	1	1		12.389	POINT(144.6548040732 -37.7177623448)	LINESTRING(144.6547947406 -37.7178177097,144.6548134911 -37.7177072517)
10737	Leakes Rd	1	1		5.614	POINT(144.6546509698 -37.7183625933)	LINESTRING(144.6546467283 -37.7183872425,144.6546550873 -37.7183371756)
10739	Leakes Rd	1	1		9.316	POINT(144.6554655270 -37.7153773270)	LINESTRING(144.6554685155 -37.7153331808,144.6554623607 -37.7154168403)
10741		1	1		12.914	POINT(144.6550755075 -37.7180017096)	LINESTRING(144.6550896396 -37.7179435989,144.6550607159 -37.7180574917)
10742	Taylors Rd	1	1		24.306	POINT(144.6574348712 -37.7168771016)	LINESTRING(144.6575700794 -37.7168990076,144.6572992747 -37.7168552271)
10743		1	1		3.315	POINT(144.6559419585 -37.7166961432)	LINESTRING(144.6559600849 -37.7166996286,144.6559233818 -37.7166928089)
10744		1	1		4.872	POINT(144.6554206020 -37.7157202058)	LINESTRING(144.6554234239 -37.7156974050,144.6554176466 -37.7157409960)
10745		1	1		8.599	POINT(144.6556498171 -37.7163259163)	LINESTRING(144.6556232783 -37.7162945150,144.6556300503 -37.7163086026,144.6556410721 -37.7163215627,144.6556553609 -37.7163326931,144.6556719334 -37.7163412922,144.6556898067 -37.7163466579)
10746	Western Hwy	3	1		7.295	POINT(144.6712162235 -37.7351114636)	LINESTRING(144.6712550545 -37.7351249881,144.6711799130 -37.7350971960)
10747	Western Hwy	3	1		15.700	POINT(144.6725445986 -37.7355759345)	LINESTRING(144.6726282272 -37.7356018090,144.6724622134 -37.7355498629)
10766		1	1		22.232	POINT(144.7003339212 -37.7425299021)	LINESTRING(144.7002085471 -37.7425482815,144.7004569778 -37.7425111983)
10767		1	1		11.658	POINT(144.7002775282 -37.7425823301)	LINESTRING(144.7002112499 -37.7425798050,144.7003436739 -37.7425848608)
10768		1	1		2.545	POINT(144.7005631457 -37.7444419086)	LINESTRING(144.7005617229 -37.7444536143,144.7005647034 -37.7444308470)
10770		1	1		10.057	POINT(144.7009453454 -37.7421933195)	LINESTRING(144.7009335190 -37.7422372475,144.7009568899 -37.7421487219)
10771		1	1		3.101	POINT(144.7010513229 -37.7417378468)	LINESTRING(144.7010489433 -37.7417505468,144.7010533294 -37.7417228730)
10772	Neales Rd W	1	1		22.453	POINT(144.7028099283 -37.7411556511)	LINESTRING(144.7026836164 -37.7411410243,144.7029362533 -37.7411702752)
10773	Neales Rd W	1	1		6.230	POINT(144.7018445510 -37.7411203582)	LINESTRING(144.7018796344 -37.7411239243,144.7018093682 -37.7411167973)
10774	Neales Rd W	1	1		15.226	POINT(144.7025795893 -37.7411995570)	LINESTRING(144.7026655247 -37.7412083891,144.7024938289 -37.7411907108)
10777		1	1		9.805	POINT(144.7188212632 -37.7495854164)	LINESTRING(144.7187672727 -37.7495740323,144.7188749509 -37.7495969161)
10778		3	1		77.385	POINT(144.7197773868 -37.7497701683)	LINESTRING(144.7193499152 -37.7496885955,144.7202054427 -37.7498515872)
10781		2	2		27.327	POINT(144.7273004157 -37.7521644089)	LINESTRING(144.7274420247 -37.7522145525,144.7271582032 -37.7521144941)
10817	Christies Rd	1	1		2.800	POINT(144.7396509767 -37.7576064257)	LINESTRING(144.7396522530 -37.7575932755,144.7396496364 -37.7576183684)
10819		1	1		11.355	POINT(144.7395039546 -37.7576248107)	LINESTRING(144.7394969434 -37.7576755237,144.7395109539 -37.7575740391)
10820		1	1		28.003	POINT(144.7394729969 -37.7580010643)	LINESTRING(144.7394701644 -37.7581273352,144.7394758387 -37.7578756088)
10822		1	1		22.354	POINT(144.7395362860 -37.7571233330)	LINESTRING(144.7395246386 -37.7572234647,144.7395260984 -37.7572092678,144.7395348190 -37.7571240856,144.7395478990 -37.7570233378)
10824		1	1		25.278	POINT(144.7404685305 -37.7566808926)	LINESTRING(144.7406010782 -37.7567243689,144.7403353348 -37.7566377116)
10825		1	1		8.140	POINT(144.7422594493 -37.7572230110)	LINESTRING(144.7423010511 -37.7572388176,144.7422173851 -37.7572075099)
10826		1	1		8.347	POINT(144.7409499836 -37.7567754147)	LINESTRING(144.7409923276 -37.7567918005,144.7409064090 -37.7567599066)
10832		1	1		8.892	POINT(144.7398242216 -37.7552204247)	LINESTRING(144.7398259980 -37.7551801439,144.7398224305 -37.7552600414)
10833		1	1		5.410	POINT(144.7398338710 -37.7553479714)	LINESTRING(144.7398356041 -37.7553239134,144.7398321537 -37.7553724749)
10850	Ballarat Rd  Western Hwy	1	1		11.500	POINT(144.7447173852 -37.7580573162)	LINESTRING(144.7447775993 -37.7580774683,144.7446571591 -37.7580371721)
10860		1	1		12.651	POINT(144.7464072894 -37.7586296949)	LINESTRING(144.7464726662 -37.7586530512,144.7463413258 -37.7586066433)
10861	Ballarat Rd  Western Hwy	1	1		6.624	POINT(144.7468242865 -37.7587974613)	LINESTRING(144.7468576955 -37.7588110280,144.7467904296 -37.7587842280)
10862	Ballarat Rd  Western Hwy	1	1		10.083	POINT(144.7470030774 -37.7588663411)	LINESTRING(144.7470529799 -37.7588876191,144.7469511080 -37.7588460189)
10863		1	1		7.488	POINT(144.7470214385 -37.7592510267)	LINESTRING(144.7470011870 -37.7592806566,144.7470417076 -37.7592214475)
10864	Panamax Rd	1	1		10.806	POINT(144.7471299741 -37.7592136934)	LINESTRING(144.7471649523 -37.7591737759,144.7470954890 -37.7592539150)
10865		1	1		2.374	POINT(144.7476924138 -37.7591881333)	LINESTRING(144.7477040152 -37.7591936931,144.7476814552 -37.7591819665)
10866		1	1		0.979	POINT(144.7480211540 -37.7593337776)	LINESTRING(144.7480257894 -37.7593360440,144.7480161089 -37.7593317044)
10868		1	1		38.121	POINT(144.7474250726 -37.7588697975)	LINESTRING(144.7472390399 -37.7587818681,144.7476111664 -37.7589576704)
10869		1	1		46.198	POINT(144.7473721347 -37.7589922358)	LINESTRING(144.7471492334 -37.7590694577,144.7471582581 -37.7590577441,144.7471684669 -37.7590463897,144.7471797863 -37.7590354184,144.7471921431 -37.7590248541,144.7472054641 -37.7590147205,144.7472196760 -37.7590050415,144.7472347055 -37.7589958409,144.7472504793 -37.7589871426,144.7472669242 -37.7589789703,144.7472839670 -37.7589713480,144.7473015342 -37.7589642994,144.7473195527 -37.7589578483,144.7473379492 -37.7589520186,144.7473566505 -37.7589468342,144.7473755832 -37.7589423188,144.7473946740 -37.7589384962,144.7474138498 -37.7589353903,144.7474330373 -37.7589330250,144.7474521631 -37.7589314240,144.7474711540 -37.7589306112,144.7474899367 -37.7589306104,144.7475084380 -37.7589314455,144.7475265846 -37.7589331402,144.7475443032 -37.7589357184,144.7475615206 -37.7589392039,144.7475781634 -37.7589436205,144.7475941585 -37.7589489921,144.7476089144 -37.7589566462)
10876	Melton Hwy	1	1		4.515	POINT(144.6059822749 -37.6872011586)	LINESTRING(144.6059881358 -37.6871816462,144.6059764948 -37.6872212187)
10877	Melton Hwy	1	1		23.983	POINT(144.6061168367 -37.6868109601)	LINESTRING(144.6061588484 -37.6867085418,144.6060752583 -37.6869139853)
10879	Zone connector	1	1		6.642	POINT(144.6063042510 -37.6876925992)	LINESTRING(144.6063407642 -37.6876974762,144.6062662269 -37.6876878215)
10884		1	1		45.410	POINT(144.6059394617 -37.6876617121)	LINESTRING(144.6057251270 -37.6877407865,144.6057707385 -37.6876889294,144.6057938385 -37.6876642079,144.6058241420 -37.6876432350,144.6058603349 -37.6876259337,144.6059011033 -37.6876122272,144.6059451331 -37.6876020386,144.6059911102 -37.6875952910,144.6060377206 -37.6875919075,144.6060836504 -37.6875918112,144.6061275854 -37.6875949253,144.6061682117 -37.6876011729)
